,bbox_list
d8751c61f.jpg,"[(567, 111, 609, 127), (68, 191, 105, 229)]"
d87930f68.jpg,"[(680, 30, 765, 155)]"
d87c7e727.jpg,"[(727, 649, 746, 667)]"
d87cda3ff.jpg,"[(510, 197, 555, 224)]"
d87d429ad.jpg,"[(292, 180, 317, 242)]"
d87ee5427.jpg,"[(504, 279, 524, 309), (159, 585, 190, 610), (41, 620, 57, 647)]"
d87fbc0ce.jpg,"[(297, 6, 357, 92), (537, 498, 583, 567)]"
d8816268d.jpg,"[(600, 69, 664, 215), (611, 178, 631, 199)]"
d881921f1.jpg,"[(0, 448, 59, 768)]"
d883df112.jpg,"[(360, 163, 415, 183), (48, 649, 79, 695)]"
d885a0cfa.jpg,"[(108, 622, 175, 664)]"
d88773293.jpg,"[(620, 80, 628, 92)]"
d888e8980.jpg,"[(636, 425, 651, 454)]"
d88b769af.jpg,"[(516, 34, 593, 311), (204, 50, 274, 318), (635, 102, 716, 367), (722, 169, 768, 404)]"
d88d7cc60.jpg,"[(250, 563, 299, 721)]"
d89018687.jpg,"[(6, 705, 21, 730)]"
d8932f238.jpg,"[(85, 28, 99, 55), (229, 577, 255, 628)]"
d8939c5fc.jpg,"[(478, 625, 559, 768)]"
d8962086a.jpg,"[(687, 600, 734, 645)]"
d89632da2.jpg,"[(707, 2, 763, 72)]"
d896d11d4.jpg,"[(617, 0, 756, 184)]"
d896d6d6f.jpg,"[(448, 33, 476, 73)]"
d89781c4f.jpg,"[(212, 513, 219, 527), (17, 538, 29, 557)]"
d899690f9.jpg,"[(522, 149, 540, 177), (614, 275, 638, 316), (547, 438, 554, 450), (526, 456, 553, 498), (165, 560, 191, 604), (541, 616, 553, 659)]"
d89b32442.jpg,"[(316, 95, 328, 102)]"
d89c63a4c.jpg,"[(266, 473, 282, 516)]"
d89c8c6cf.jpg,"[(698, 441, 720, 458)]"
d89dfee10.jpg,"[(630, 286, 665, 369)]"
d89e2bb9b.jpg,"[(617, 662, 700, 736)]"
d8a1748d8.jpg,"[(100, 7, 121, 29), (161, 748, 176, 765)]"
d8a330402.jpg,"[(507, 508, 586, 552)]"
d8a4daefa.jpg,"[(6, 238, 16, 248), (17, 360, 20, 370)]"
d8a5530a1.jpg,"[(374, 422, 389, 449), (365, 452, 379, 482), (675, 549, 692, 578), (21, 578, 38, 631), (468, 626, 503, 662)]"
d8aaa8906.jpg,"[(504, 476, 569, 603)]"
d8aebffce.jpg,"[(491, 320, 497, 325), (53, 478, 64, 489), (327, 639, 331, 649)]"
d8aef5f22.jpg,"[(206, 385, 330, 551)]"
d8b06b49c.jpg,"[(360, 0, 389, 52)]"
d8b13095c.jpg,"[(489, 440, 506, 464)]"
d8b20070e.jpg,"[(497, 200, 594, 351), (603, 609, 695, 768)]"
d8b37c119.jpg,"[(679, 525, 700, 541), (648, 540, 669, 559)]"
d8b56c53f.jpg,"[(212, 257, 219, 271), (17, 282, 29, 301)]"
d8b5af85b.jpg,"[(485, 40, 529, 135)]"
d8b856f8c.jpg,"[(90, 27, 163, 57)]"
d8bd3a7a1.jpg,"[(671, 128, 742, 339), (642, 478, 689, 643)]"
d8bda9201.jpg,"[(331, 702, 346, 715)]"
d8bece921.jpg,"[(696, 688, 713, 751)]"
d8c41205b.jpg,"[(163, 178, 181, 195)]"
d8c527c14.jpg,"[(703, 619, 725, 649)]"
d8cc29f4e.jpg,"[(0, 134, 22, 209)]"
d8cd22a93.jpg,"[(498, 297, 517, 352), (594, 402, 628, 489), (176, 646, 282, 768)]"
d8cf09d84.jpg,"[(676, 511, 749, 705)]"
d8cf2f490.jpg,"[(230, 315, 314, 401)]"
d8d1f1f2d.jpg,"[(463, 106, 490, 123)]"
d8d41f982.jpg,"[(303, 195, 318, 210)]"
d8d6a1823.jpg,"[(730, 128, 768, 287)]"
d8d74f909.jpg,"[(319, 580, 439, 759)]"
d8d86b570.jpg,"[(717, 526, 726, 540), (151, 529, 205, 566)]"
d8d932cc9.jpg,"[(44, 349, 60, 386)]"
d8db8abe9.jpg,"[(212, 74, 227, 94)]"
d8dc4775e.jpg,"[(104, 192, 152, 220), (357, 314, 401, 345), (480, 379, 525, 409)]"
d8dce996b.jpg,"[(420, 112, 431, 133)]"
d8ddc43e8.jpg,"[(240, 678, 257, 751)]"
d8ddcee43.jpg,"[(731, 0, 738, 21), (255, 619, 271, 630)]"
d8e1291a9.jpg,"[(519, 378, 532, 401)]"
d8e38d81b.jpg,"[(160, 367, 365, 528)]"
d8e38ea1d.jpg,"[(489, 651, 499, 662)]"
d8e48f0d2.jpg,"[(158, 614, 274, 768)]"
d8e730a74.jpg,"[(247, 517, 345, 586), (634, 583, 723, 633)]"
d8e75e307.jpg,"[(244, 270, 394, 515)]"
d8ea82788.jpg,"[(332, 525, 501, 658)]"
d8ec39c57.jpg,"[(0, 357, 86, 485)]"
d8eef260d.jpg,"[(291, 117, 525, 251)]"
d8f0f4e0f.jpg,"[(119, 393, 172, 448)]"
d8f2d724d.jpg,"[(290, 390, 354, 427)]"
d8f53adb7.jpg,"[(607, 553, 630, 576), (628, 614, 646, 632), (310, 728, 332, 749)]"
d8f776013.jpg,"[(700, 430, 730, 490)]"
d8f84ceac.jpg,"[(374, 523, 382, 529)]"
d8f88473a.jpg,"[(244, 0, 339, 133)]"
d8fb43ba3.jpg,"[(635, 91, 645, 101)]"
d8fb540a3.jpg,"[(697, 185, 727, 278), (672, 470, 697, 517)]"
d8fbe2c55.jpg,"[(508, 733, 512, 739)]"
d8fc0146b.jpg,"[(130, 364, 137, 369)]"
d8fe9e660.jpg,"[(157, 0, 222, 34), (609, 321, 628, 346)]"
d8ff8a966.jpg,"[(525, 584, 529, 589)]"
d9017485f.jpg,"[(171, 572, 180, 581), (268, 583, 276, 596), (165, 708, 176, 726), (123, 737, 137, 758)]"
d90308cad.jpg,"[(600, 590, 696, 756)]"
d906252a1.jpg,"[(189, 221, 240, 332)]"
d906b7a28.jpg,"[(78, 378, 91, 399)]"
d9070ec3c.jpg,"[(27, 3, 87, 105)]"
d907b9191.jpg,"[(443, 126, 553, 326)]"
d908e2651.jpg,"[(233, 94, 435, 179)]"
d90d4ceb2.jpg,"[(744, 86, 758, 134), (211, 306, 307, 360)]"
d90e46640.jpg,"[(21, 98, 301, 241)]"
d90eb44f3.jpg,"[(625, 320, 635, 331)]"
d90ee92a7.jpg,"[(214, 46, 278, 119), (168, 57, 176, 68), (138, 150, 144, 165), (456, 209, 642, 380)]"
d90f13400.jpg,"[(489, 324, 532, 402), (68, 680, 123, 766)]"
d90fea18e.jpg,"[(528, 500, 537, 510), (384, 575, 478, 618)]"
d91060878.jpg,"[(218, 637, 248, 668)]"
d9106c613.jpg,"[(474, 275, 750, 424)]"
d91323413.jpg,"[(380, 123, 577, 174), (320, 349, 438, 447), (165, 421, 265, 490), (189, 582, 226, 606)]"
d915a8933.jpg,"[(629, 624, 641, 652)]"
d9168742a.jpg,"[(559, 172, 674, 338), (0, 200, 82, 351), (91, 609, 183, 768)]"
d9177fb6d.jpg,"[(28, 272, 209, 410)]"
d9198e9d1.jpg,"[(0, 19, 238, 158)]"
d919b349f.jpg,"[(679, 15, 702, 34), (698, 41, 722, 85), (459, 69, 521, 156), (654, 202, 680, 257), (296, 234, 340, 277), (432, 272, 461, 341), (728, 406, 756, 460), (749, 407, 768, 465), (342, 420, 407, 490), (564, 478, 644, 562), (591, 706, 633, 746)]"
d91bbf2a5.jpg,"[(52, 545, 107, 646)]"
d91cc1e65.jpg,"[(163, 494, 172, 515)]"
d91cd539d.jpg,"[(732, 57, 740, 82), (189, 89, 228, 188), (386, 124, 409, 182)]"
d91e814c5.jpg,"[(14, 671, 33, 737)]"
d91ebfc0d.jpg,"[(55, 125, 59, 130)]"
d9205de32.jpg,"[(337, 108, 351, 137)]"
d921d6c31.jpg,"[(337, 207, 378, 293)]"
d92250493.jpg,"[(435, 6, 447, 15)]"
d923695c0.jpg,"[(528, 647, 557, 673)]"
d925c8577.jpg,"[(518, 114, 621, 137), (517, 222, 622, 246), (378, 223, 483, 242), (381, 254, 487, 281), (514, 261, 615, 282)]"
d92727922.jpg,"[(213, 498, 255, 543)]"
d9295ab7a.jpg,"[(666, 214, 678, 244), (700, 311, 722, 338)]"
d930dbd9a.jpg,"[(514, 53, 566, 277)]"
d93179e64.jpg,"[(212, 600, 254, 759)]"
d932100bc.jpg,"[(303, 53, 325, 120), (85, 755, 92, 767)]"
d932e06e5.jpg,"[(663, 17, 717, 54)]"
d933c25ff.jpg,"[(46, 147, 92, 191)]"
d93657c92.jpg,"[(600, 263, 683, 296), (148, 440, 215, 476)]"
d93685351.jpg,"[(582, 163, 669, 194), (0, 242, 67, 318)]"
d9388172d.jpg,"[(752, 235, 765, 250), (733, 566, 740, 571)]"
d93ae8255.jpg,"[(429, 52, 483, 213), (30, 427, 94, 544), (476, 690, 503, 735)]"
d93c3202d.jpg,"[(407, 29, 536, 177), (110, 597, 237, 756)]"
d93ea44da.jpg,"[(371, 489, 387, 506), (487, 649, 513, 750)]"
d93f8afa8.jpg,"[(491, 110, 510, 133)]"
d94048631.jpg,"[(674, 307, 690, 324)]"
d941431c2.jpg,"[(276, 603, 286, 613)]"
d942ce788.jpg,"[(162, 392, 199, 508)]"
d944c4b00.jpg,"[(319, 690, 333, 708)]"
d94714d9b.jpg,"[(432, 252, 530, 474)]"
d947e650c.jpg,"[(261, 559, 349, 613)]"
d94835633.jpg,"[(0, 154, 31, 199), (743, 465, 768, 490)]"
d94890037.jpg,"[(63, 707, 76, 722), (144, 727, 155, 741), (31, 729, 43, 744)]"
d948c5a86.jpg,"[(273, 312, 285, 355)]"
d94a9fb03.jpg,"[(173, 10, 190, 20)]"
d94ac3777.jpg,"[(133, 0, 235, 43)]"
d94ca7d98.jpg,"[(710, 327, 739, 388)]"
d94d9f6b8.jpg,"[(0, 24, 12, 118)]"
d94f5c24b.jpg,"[(717, 414, 733, 431), (533, 435, 543, 451), (707, 453, 722, 470), (749, 458, 761, 473), (704, 526, 713, 539), (633, 631, 658, 654)]"
d94fcf8c9.jpg,"[(685, 500, 736, 575)]"
d95050bfc.jpg,"[(514, 731, 527, 745)]"
d95069a4c.jpg,"[(742, 368, 753, 377)]"
d9525504e.jpg,"[(545, 40, 563, 74)]"
d9531d75e.jpg,"[(475, 325, 493, 341)]"
d954a2b84.jpg,"[(380, 234, 478, 289), (182, 333, 252, 364), (743, 358, 755, 387), (124, 486, 160, 521), (506, 551, 592, 598), (306, 624, 313, 634)]"
d9567b545.jpg,"[(735, 486, 745, 499), (94, 488, 113, 510), (684, 595, 725, 665), (31, 605, 81, 687)]"
d95dc166b.jpg,"[(729, 723, 737, 734)]"
d960f3f48.jpg,"[(128, 152, 214, 383)]"
d961ba24d.jpg,"[(365, 122, 410, 170)]"
d962809e5.jpg,"[(173, 584, 186, 600)]"
d9634bbfa.jpg,"[(592, 257, 765, 352)]"
d9647123f.jpg,"[(567, 420, 751, 452)]"
d964fad3c.jpg,"[(55, 676, 239, 708)]"
d96924761.jpg,"[(109, 720, 114, 733)]"
d96d82cef.jpg,"[(731, 678, 743, 689)]"
d96e00220.jpg,"[(207, 516, 237, 543)]"
d96e1ea7d.jpg,"[(183, 196, 194, 216)]"
d97114e56.jpg,"[(563, 301, 573, 312), (584, 402, 594, 411)]"
d972c6d15.jpg,"[(699, 502, 768, 717)]"
d974d0694.jpg,"[(638, 606, 752, 768)]"
d9753a26d.jpg,"[(101, 16, 125, 49), (106, 56, 156, 105), (68, 116, 110, 154), (21, 173, 74, 202)]"
d97569470.jpg,"[(710, 297, 732, 371)]"
d975c33ac.jpg,"[(28, 528, 209, 666)]"
d9762ef5e.jpg,"[(170, 382, 198, 421), (293, 452, 302, 461), (313, 457, 323, 468), (402, 601, 418, 619), (397, 609, 402, 615), (437, 637, 462, 656), (454, 661, 476, 675), (449, 685, 487, 708), (489, 717, 512, 746), (524, 741, 541, 763)]"
d9782f75d.jpg,"[(586, 49, 666, 303), (178, 97, 188, 109), (609, 304, 623, 316), (654, 467, 703, 655), (418, 665, 505, 768)]"
d9785c16c.jpg,"[(669, 334, 689, 358), (130, 367, 191, 477), (412, 599, 482, 667)]"
d979aee56.jpg,"[(572, 160, 642, 182), (646, 162, 695, 183), (515, 372, 616, 389), (378, 475, 481, 495), (515, 481, 614, 501), (380, 512, 479, 532)]"
d97ad0aef.jpg,"[(645, 134, 662, 142)]"
d97c3853b.jpg,"[(617, 477, 679, 541)]"
d97fd9364.jpg,"[(473, 32, 535, 108), (661, 178, 680, 196), (417, 385, 478, 466)]"
d980b7ca5.jpg,"[(248, 608, 262, 623)]"
d982df0fa.jpg,"[(721, 647, 742, 668)]"
d98557d07.jpg,"[(468, 447, 481, 453)]"
d98699c58.jpg,"[(305, 124, 320, 138), (336, 128, 350, 142), (277, 597, 419, 706)]"
d987e64df.jpg,"[(585, 722, 600, 741)]"
d9881a700.jpg,"[(430, 428, 445, 443), (475, 466, 481, 470)]"
d98d22e83.jpg,"[(712, 272, 759, 466)]"
d98e531e0.jpg,"[(5, 17, 23, 61), (379, 93, 396, 108), (206, 109, 251, 152), (227, 272, 293, 325), (136, 477, 164, 522), (407, 576, 482, 642), (0, 595, 35, 636)]"
d98ec1c3c.jpg,"[(218, 566, 227, 575), (413, 573, 421, 580)]"
d99175cb6.jpg,"[(152, 21, 189, 65), (697, 252, 753, 400)]"
d991f6354.jpg,"[(309, 43, 352, 109), (122, 116, 132, 136), (436, 198, 479, 262), (101, 311, 142, 351), (263, 386, 296, 468)]"
d99355e87.jpg,"[(324, 168, 379, 254)]"
d99382409.jpg,"[(715, 513, 756, 562)]"
d993d97f0.jpg,"[(248, 78, 314, 115), (168, 80, 338, 164)]"
d9942daef.jpg,"[(569, 603, 683, 671)]"
d999366de.jpg,"[(423, 580, 430, 592), (405, 699, 431, 768)]"
d999fb7eb.jpg,"[(160, 94, 190, 161)]"
d99be8e76.jpg,"[(420, 611, 435, 623)]"
d99f3c778.jpg,"[(363, 57, 568, 216)]"
d9a003e3d.jpg,"[(0, 538, 51, 583), (239, 586, 276, 626)]"
d9a156216.jpg,"[(271, 656, 311, 724)]"
d9a1c29c6.jpg,"[(246, 518, 254, 525), (100, 536, 112, 548)]"
d9a232807.jpg,"[(639, 701, 652, 714)]"
d9a2945fd.jpg,"[(574, 749, 582, 753)]"
d9a3872a7.jpg,"[(81, 207, 122, 293), (667, 284, 699, 351)]"
d9a43b78c.jpg,"[(646, 340, 660, 399)]"
d9a616c50.jpg,"[(570, 124, 580, 145), (128, 152, 143, 179), (583, 260, 591, 274), (200, 430, 220, 481)]"
d9a6d8a42.jpg,"[(514, 86, 622, 220), (636, 633, 723, 768)]"
d9a883bec.jpg,"[(214, 0, 256, 31), (160, 88, 211, 106), (386, 248, 397, 261), (492, 271, 505, 283), (493, 296, 507, 311), (680, 444, 724, 480), (665, 455, 702, 485), (729, 476, 768, 509), (702, 481, 730, 502)]"
d9aa6c2f0.jpg,"[(107, 740, 114, 746)]"
d9ab54a1b.jpg,"[(522, 428, 594, 489), (385, 554, 413, 576)]"
d9ae1640c.jpg,"[(162, 290, 174, 321)]"
d9aebb1b4.jpg,"[(457, 200, 542, 292), (281, 311, 414, 452), (209, 336, 372, 502)]"
d9aeca52a.jpg,"[(464, 552, 515, 656)]"
d9b0b05ae.jpg,"[(286, 301, 454, 394)]"
d9b0d2e95.jpg,"[(579, 157, 586, 166)]"
d9b3fe306.jpg,"[(357, 336, 664, 480)]"
d9b5cfb02.jpg,"[(629, 443, 644, 466)]"
d9b6ba8ec.jpg,"[(466, 0, 540, 101)]"
d9b725a65.jpg,"[(444, 328, 468, 397)]"
d9b9be0af.jpg,"[(255, 128, 268, 147), (410, 266, 442, 292), (383, 375, 405, 398), (446, 415, 469, 441), (136, 588, 152, 605)]"
d9bb1c4a8.jpg,"[(278, 322, 287, 329)]"
d9bce9a73.jpg,"[(370, 53, 374, 57), (653, 144, 662, 152)]"
d9bde918b.jpg,"[(436, 270, 481, 374)]"
d9be8dd96.jpg,"[(173, 328, 186, 344)]"
d9c00ef74.jpg,"[(578, 482, 588, 492)]"
d9c06198f.jpg,"[(703, 17, 717, 32)]"
d9c0d19d8.jpg,"[(0, 676, 171, 762)]"
d9c413612.jpg,"[(726, 340, 768, 379), (617, 567, 655, 579)]"
d9ca8b8ce.jpg,"[(194, 82, 254, 117), (590, 154, 632, 183), (411, 256, 431, 324), (253, 306, 274, 364), (386, 425, 435, 450)]"
d9cfa3769.jpg,"[(500, 11, 552, 167)]"
d9d008645.jpg,"[(217, 419, 227, 428)]"
d9d333854.jpg,"[(272, 635, 278, 645)]"
d9d515656.jpg,"[(664, 203, 748, 282)]"
d9da6b1fd.jpg,"[(166, 200, 177, 218)]"
d9dce627b.jpg,"[(668, 537, 688, 621), (741, 576, 748, 592), (721, 578, 730, 591), (403, 724, 422, 757)]"
d9e111106.jpg,"[(289, 479, 298, 492)]"
d9e244b4f.jpg,"[(334, 387, 374, 477)]"
d9e43ebf4.jpg,"[(399, 53, 508, 195)]"
d9e4863ba.jpg,"[(41, 207, 52, 231), (391, 276, 404, 285)]"
d9e581946.jpg,"[(457, 142, 474, 158), (322, 156, 342, 175), (569, 206, 593, 227), (117, 320, 136, 338)]"
d9e5ed86c.jpg,"[(685, 512, 732, 717)]"
d9e73bd17.jpg,"[(742, 7, 750, 18)]"
d9e7f555f.jpg,"[(57, 298, 81, 329), (393, 685, 406, 700)]"
d9e92e8f3.jpg,"[(183, 624, 212, 654), (110, 682, 132, 715)]"
d9eb952db.jpg,"[(524, 381, 602, 492)]"
d9ed615e7.jpg,"[(91, 752, 104, 768)]"
d9ee285ae.jpg,"[(434, 108, 443, 114)]"
d9eedafbb.jpg,"[(517, 53, 555, 84), (498, 78, 504, 84)]"
d9f0928fd.jpg,"[(452, 465, 682, 679), (528, 514, 581, 563)]"
d9f248006.jpg,"[(0, 540, 105, 593)]"
d9f38d7c0.jpg,"[(131, 374, 269, 562)]"
d9f7275c0.jpg,"[(247, 261, 345, 330), (634, 327, 723, 377), (544, 608, 612, 647), (158, 630, 302, 723)]"
d9f83df06.jpg,"[(105, 108, 278, 393)]"
d9fa751e4.jpg,"[(334, 424, 344, 431)]"
d9fb5b5a6.jpg,"[(591, 582, 602, 595), (606, 599, 619, 613), (558, 634, 580, 657), (576, 657, 590, 671), (585, 665, 599, 679), (602, 680, 619, 699)]"
d9fc2c033.jpg,"[(24, 123, 64, 191), (387, 641, 424, 717), (135, 689, 173, 753)]"
d9fd167c4.jpg,"[(340, 87, 355, 100), (65, 308, 80, 327), (707, 360, 738, 388), (462, 619, 493, 632)]"
d9fdc98e1.jpg,"[(179, 44, 220, 237)]"
d9fe34a28.jpg,"[(161, 152, 220, 260), (643, 504, 651, 512), (599, 586, 607, 594), (178, 592, 242, 694), (582, 654, 590, 661), (172, 686, 178, 694)]"
d9fe8a508.jpg,"[(117, 70, 221, 358)]"
da00b427e.jpg,"[(327, 285, 496, 477)]"
da017b8ca.jpg,"[(600, 82, 660, 215), (709, 626, 766, 712)]"
da01b597d.jpg,"[(82, 442, 207, 586)]"
da01be553.jpg,"[(543, 578, 576, 713), (63, 630, 96, 712)]"
da0225550.jpg,"[(573, 18, 594, 40)]"
da03c6375.jpg,"[(560, 381, 585, 392)]"
da0447714.jpg,"[(500, 526, 650, 768)]"
da045c0f4.jpg,"[(308, 580, 317, 609)]"
da0574d11.jpg,"[(392, 76, 408, 93)]"
da05d9552.jpg,"[(389, 67, 404, 109)]"
da061a238.jpg,"[(328, 443, 344, 452), (415, 520, 423, 536), (488, 589, 499, 601), (505, 599, 515, 610), (492, 675, 500, 694)]"
da06996e9.jpg,"[(566, 43, 578, 59), (281, 267, 436, 405)]"
da074ac52.jpg,"[(374, 602, 450, 768)]"
da0870150.jpg,"[(318, 653, 356, 703)]"
da088ce99.jpg,"[(575, 524, 636, 556)]"
da099b9d6.jpg,"[(611, 248, 712, 530)]"
da0a006c2.jpg,"[(426, 394, 438, 406)]"
da0b6fd23.jpg,"[(0, 261, 169, 352)]"
da0d8ebfd.jpg,"[(204, 404, 402, 678)]"
da0e2ae22.jpg,"[(529, 641, 550, 657), (270, 697, 323, 767)]"
da0f06a0d.jpg,"[(547, 339, 580, 364)]"
da0f1e623.jpg,"[(512, 537, 525, 545)]"
da1545ff5.jpg,"[(750, 130, 763, 145), (534, 712, 546, 725)]"
da1546728.jpg,"[(195, 473, 204, 481)]"
da16a78cd.jpg,"[(715, 293, 722, 305), (232, 340, 314, 409), (744, 463, 752, 474)]"
da1c269cd.jpg,"[(689, 470, 706, 487)]"
da1d4a014.jpg,"[(324, 480, 383, 570)]"
da1d4e5e6.jpg,"[(216, 346, 294, 414)]"
da1e741a5.jpg,"[(582, 214, 602, 245)]"
da20efe65.jpg,"[(90, 445, 159, 695)]"
da20f4ace.jpg,"[(419, 225, 438, 299)]"
da217e2cb.jpg,"[(363, 500, 377, 518)]"
da2271fa5.jpg,"[(683, 734, 700, 768)]"
da23249b5.jpg,"[(422, 142, 487, 190)]"
da2656c8c.jpg,"[(39, 187, 115, 313)]"
da26d2343.jpg,"[(302, 286, 332, 367)]"
da2e5c930.jpg,"[(697, 734, 706, 747)]"
da3047cac.jpg,"[(454, 177, 483, 250)]"
da30b4e83.jpg,"[(566, 0, 629, 333)]"
da34c7207.jpg,"[(36, 350, 78, 406)]"
da3909b8b.jpg,"[(465, 119, 491, 192)]"
da3a768aa.jpg,"[(227, 558, 236, 572)]"
da3bed2da.jpg,"[(641, 136, 713, 243)]"
da3d9ff9a.jpg,"[(594, 578, 676, 609)]"
da3e1aeed.jpg,"[(159, 306, 227, 477)]"
da3f2296d.jpg,"[(562, 482, 700, 712)]"
da3f309b1.jpg,"[(56, 98, 119, 168), (183, 358, 223, 391), (18, 559, 50, 573), (550, 641, 609, 701), (355, 746, 396, 767)]"
da4012567.jpg,"[(629, 506, 644, 526), (680, 533, 692, 543)]"
da40f8f74.jpg,"[(78, 197, 107, 253)]"
da41b53a0.jpg,"[(304, 673, 320, 739)]"
da41cb3d6.jpg,"[(134, 38, 152, 54), (590, 358, 608, 368)]"
da44a4d02.jpg,"[(324, 144, 332, 152)]"
da466192f.jpg,"[(551, 503, 619, 532), (562, 544, 623, 572), (585, 619, 651, 639), (582, 657, 648, 680)]"
da4996165.jpg,"[(370, 327, 390, 391), (391, 332, 403, 399)]"
da4af7868.jpg,"[(291, 295, 302, 329)]"
da4ed79ab.jpg,"[(319, 242, 499, 529)]"
da4f15ae5.jpg,"[(552, 432, 567, 448)]"
da513e9ee.jpg,"[(62, 510, 123, 604)]"
da52bfc62.jpg,"[(48, 61, 59, 76), (12, 141, 28, 158)]"
da5b2b43e.jpg,"[(632, 704, 649, 761)]"
da5b59ce5.jpg,"[(35, 144, 47, 166)]"
da5bec7a8.jpg,"[(74, 325, 115, 374)]"
da5c3c5b5.jpg,"[(568, 509, 585, 533)]"
da5e01c72.jpg,"[(145, 111, 329, 236)]"
da5e1eb65.jpg,"[(18, 329, 32, 344), (636, 604, 648, 622)]"
da60b323b.jpg,"[(664, 639, 682, 673)]"
da6165a8a.jpg,"[(16, 3, 53, 239), (494, 564, 703, 687)]"
da64cb68d.jpg,"[(635, 3, 689, 175)]"
da657ae73.jpg,"[(675, 341, 758, 445), (605, 472, 637, 507), (596, 505, 618, 533), (505, 622, 532, 653)]"
da65aa4da.jpg,"[(713, 208, 768, 363), (267, 259, 334, 355), (9, 351, 121, 498)]"
da68900a6.jpg,"[(290, 0, 352, 82)]"
da68b88ac.jpg,"[(707, 741, 720, 749)]"
da6924612.jpg,"[(588, 561, 619, 656)]"
da6e0dbb7.jpg,"[(548, 71, 558, 90), (540, 137, 563, 207)]"
da7127fce.jpg,"[(152, 530, 220, 696)]"
da7164d01.jpg,"[(309, 656, 318, 690)]"
da73f11ce.jpg,"[(238, 541, 246, 546), (252, 735, 262, 742)]"
da74493ac.jpg,"[(293, 197, 333, 326)]"
da75fc0c3.jpg,"[(66, 278, 128, 357), (198, 362, 232, 446), (482, 557, 496, 585), (568, 712, 589, 761)]"
da76cfe44.jpg,"[(390, 283, 400, 295)]"
da77a989b.jpg,"[(681, 713, 707, 726)]"
da7ad2d70.jpg,"[(245, 611, 322, 737)]"
da7c0799f.jpg,"[(650, 190, 671, 216), (695, 259, 759, 338)]"
da7d51eb1.jpg,"[(417, 354, 428, 371), (556, 421, 635, 618)]"
da7ecb761.jpg,"[(319, 178, 333, 196), (81, 504, 98, 515)]"
da80c3962.jpg,"[(111, 379, 223, 481)]"
da80e6287.jpg,"[(60, 295, 277, 566)]"
da814993d.jpg,"[(384, 18, 397, 67), (548, 48, 562, 97), (702, 104, 720, 157), (535, 280, 554, 362), (328, 296, 344, 338), (671, 416, 686, 479), (392, 515, 414, 600), (513, 625, 528, 669), (657, 643, 681, 716), (159, 658, 184, 736), (312, 681, 330, 718)]"
da83ba708.jpg,"[(288, 37, 392, 99)]"
da8802516.jpg,"[(577, 334, 585, 344), (468, 437, 474, 441)]"
da88539fb.jpg,"[(76, 81, 98, 146)]"
da8adba59.jpg,"[(311, 82, 341, 124)]"
da8ca70e7.jpg,"[(187, 430, 201, 446)]"
da8cad6e4.jpg,"[(38, 70, 147, 140)]"
da913ac2d.jpg,"[(332, 266, 340, 272), (551, 512, 565, 521), (363, 712, 368, 727)]"
da939d207.jpg,"[(48, 328, 92, 366)]"
da9af78d5.jpg,"[(180, 233, 319, 278)]"
da9fa96ed.jpg,"[(449, 41, 489, 114), (133, 44, 157, 90), (134, 352, 162, 420)]"
daa04bdf0.jpg,"[(33, 324, 134, 382)]"
daa0fede6.jpg,"[(642, 70, 676, 156)]"
daa18ebc4.jpg,"[(379, 156, 503, 260), (159, 181, 258, 251), (95, 300, 131, 326), (381, 582, 504, 661)]"
daa1a154c.jpg,"[(0, 564, 37, 721)]"
daa1be41d.jpg,"[(338, 5, 354, 22)]"
daa4b3194.jpg,"[(476, 81, 485, 89), (539, 221, 546, 229), (72, 278, 78, 281), (10, 279, 15, 284), (474, 484, 479, 490), (289, 548, 296, 557)]"
daaa8691e.jpg,"[(569, 602, 581, 614), (3, 650, 15, 665)]"
daac0dc17.jpg,"[(101, 22, 216, 164)]"
daac4a055.jpg,"[(3, 335, 18, 355)]"
daaca924e.jpg,"[(609, 589, 644, 690)]"
daad374d2.jpg,"[(254, 516, 328, 542), (286, 544, 292, 545), (297, 545, 302, 546)]"
daad440f0.jpg,"[(621, 261, 763, 450)]"
daad89c9a.jpg,"[(267, 57, 287, 68), (334, 64, 407, 100)]"
dab1cfb78.jpg,"[(660, 269, 730, 348), (35, 701, 53, 720), (45, 716, 77, 755)]"
dab410173.jpg,"[(7, 369, 46, 397)]"
dab795fb7.jpg,"[(254, 49, 274, 80)]"
dab871d0b.jpg,"[(521, 80, 654, 172), (39, 204, 132, 253)]"
dab8b363c.jpg,"[(221, 178, 233, 189), (212, 205, 226, 218), (197, 257, 211, 278), (115, 309, 135, 324)]"
dabd56ae4.jpg,"[(273, 15, 295, 40), (297, 70, 334, 137)]"
dabd7393e.jpg,"[(438, 238, 470, 270)]"
dac0d82f7.jpg,"[(145, 442, 161, 452)]"
dac198a5b.jpg,"[(32, 371, 92, 579)]"
dac3a1dc7.jpg,"[(677, 505, 689, 532)]"
dac54e322.jpg,"[(292, 68, 323, 95)]"
dac5e0137.jpg,"[(638, 69, 762, 94), (649, 112, 768, 138), (636, 258, 737, 275)]"
dac748a29.jpg,"[(402, 31, 428, 59)]"
dacfdcc87.jpg,"[(20, 669, 62, 753)]"
dad1d925f.jpg,"[(372, 293, 493, 409)]"
dad28c70b.jpg,"[(517, 385, 530, 402)]"
dad515015.jpg,"[(636, 6, 652, 15), (708, 23, 734, 144)]"
